ASM,Region,Input Date,Distributor,Stock Date,Category,Prod ID,Stock,Week,Month,Month (Name),Max Mapping
Akbar Hartawan,West Java,10-Mar-2025,PT SURYA DONASIN - TASIKMALAYA,10-Mar-2025,G2G,G2G-37,104,11,3,March,
Akbar Hartawan,West Java,10-Mar-2025,PT SURYA DONASIN - TASIKMALAYA,10-Mar-2025,G2G,G2G-134,0,11,3,March,
Akbar Hartawan,West Java,10-Mar-2025,PT SURYA DONASIN - TASIKMALAYA,10-Mar-2025,G2G,G2G-09,82,11,3,March,
Akbar Hartawan,West Java,10-Mar-2025,PT SURYA DONASIN - TASIKMALAYA,10-Mar-2025,G2G,G2G-41,173,11,3,March,
Akbar Hartawan,West Java,10-Mar-2025,PT SURYA DONASIN - TASIKMALAYA,10-Mar-2025,G2G,G2G-71,1269,11,3,March,
Akbar Hartawan,West Java,10-Mar-2025,PT SURYA DONASIN - TASIKMALAYA,10-Mar-2025,G2G,G2G-1440,288,11,3,March,
Akbar Hartawan,West Java,10-Mar-2025,PT SURYA DONASIN - TASIKMALAYA,10-Mar-2025,G2G,G2G-42,1087,11,3,March,
Akbar Hartawan,West Java,10-Mar-2025,PT SURYA DONASIN - TASIKMALAYA,10-Mar-2025,G2G,G2G-1443,260,11,3,March,
Akbar Hartawan,West Java,10-Mar-2025,PT SURYA DONASIN - TASIKMALAYA,10-Mar-2025,G2G,G2G-27,597,11,3,March,
Akbar Hartawan,West Java,10-Mar-2025,PT SURYA DONASIN - TASIKMALAYA,10-Mar-2025,G2G,G2G-35,505,11,3,March,
Akbar Hartawan,West Java,10-Mar-2025,PT SURYA DONASIN - TASIKMALAYA,10-Mar-2025,G2G,G2G-34,1719,11,3,March,
Akbar Hartawan,West Java,10-Mar-2025,PT SURYA DONASIN - TASIKMALAYA,10-Mar-2025,G2G,G2G-804,97,11,3,March,
Akbar Hartawan,West Java,10-Mar-2025,PT SURYA DONASIN - TASIKMALAYA,10-Mar-2025,G2G,G2G-804,0,11,3,March,
Akbar Hartawan,West Java,10-Mar-2025,PT SURYA DONASIN - TASIKMALAYA,10-Mar-2025,G2G,G2G-800,214,11,3,March,
Akbar Hartawan,West Java,10-Mar-2025,PT SURYA DONASIN - TASIKMALAYA,10-Mar-2025,G2G,G2G-800,0,11,3,March,
Akbar Hartawan,West Java,10-Mar-2025,PT SURYA DONASIN - TASIKMALAYA,10-Mar-2025,G2G,G2G-54,50,11,3,March,
Akbar Hartawan,West Java,10-Mar-2025,PT SURYA DONASIN - TASIKMALAYA,10-Mar-2025,G2G,G2G-29,3549,11,3,March,
Akbar Hartawan,West Java,10-Mar-2025,PT SURYA DONASIN - TASIKMALAYA,10-Mar-2025,G2G,G2G-102,0,11,3,March,
Akbar Hartawan,West Java,10-Mar-2025,PT SURYA DONASIN - TASIKMALAYA,10-Mar-2025,G2G,G2G-104,822,11,3,March,
Akbar Hartawan,West Java,10-Mar-2025,PT SURYA DONASIN - TASIKMALAYA,10-Mar-2025,G2G,G2G-106,75,11,3,March,
Akbar Hartawan,West Java,10-Mar-2025,PT SURYA DONASIN - TASIKMALAYA,10-Mar-2025,G2G,G2G-43,1097,11,3,March,
Akbar Hartawan,West Java,10-Mar-2025,PT SURYA DONASIN - TASIKMALAYA,10-Mar-2025,G2G,G2G-1445,89,11,3,March,
Akbar Hartawan,West Java,10-Mar-2025,PT SURYA DONASIN - TASIKMALAYA,10-Mar-2025,G2G,G2G-44,110,11,3,March,
Akbar Hartawan,West Java,10-Mar-2025,PT SURYA DONASIN - TASIKMALAYA,10-Mar-2025,G2G,G2G-70,15,11,3,March,
Akbar Hartawan,West Java,10-Mar-2025,PT SURYA DONASIN - TASIKMALAYA,10-Mar-2025,G2G,G2G-801,63,11,3,March,
Akbar Hartawan,West Java,10-Mar-2025,PT SURYA DONASIN - TASIKMALAYA,10-Mar-2025,G2G,G2G-801,0,11,3,March,
Akbar Hartawan,West Java,10-Mar-2025,PT SURYA DONASIN - TASIKMALAYA,10-Mar-2025,G2G,G2G-04,347,11,3,March,
Akbar Hartawan,West Java,10-Mar-2025,PT SURYA DONASIN - TASIKMALAYA,10-Mar-2025,G2G,G2G-231,463,11,3,March,
Akbar Hartawan,West Java,10-Mar-2025,PT SURYA DONASIN - TASIKMALAYA,10-Mar-2025,G2G,G2G-72,749,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - BOGOR,10-Mar-2025,G2G,G2G-156,24,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - BOGOR,10-Mar-2025,G2G,G2G-157,24,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - BOGOR,10-Mar-2025,G2G,G2G-158,24,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - BOGOR,10-Mar-2025,G2G,G2G-47,64,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - BOGOR,10-Mar-2025,G2G,G2G-131,646,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - BOGOR,10-Mar-2025,G2G,G2G-148,221,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - BOGOR,10-Mar-2025,G2G,G2G-150,72,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - BOGOR,10-Mar-2025,G2G,G2G-17,522,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - BOGOR,10-Mar-2025,G2G,G2G-149,144,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - BOGOR,10-Mar-2025,G2G,G2G-103,98,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - BOGOR,10-Mar-2025,G2G,G2G-132,0,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - BOGOR,10-Mar-2025,G2G,G2G-38,391,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - BOGOR,10-Mar-2025,G2G,G2G-82,303,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - BOGOR,10-Mar-2025,G2G,G2G-22,0,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - BOGOR,10-Mar-2025,G2G,G2G-05,687,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - BOGOR,10-Mar-2025,G2G,G2G-1441,13,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - BOGOR,10-Mar-2025,G2G,G2G-36,38,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - BOGOR,10-Mar-2025,G2G,G2G-73,270,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - BOGOR,10-Mar-2025,G2G,G2G-74,238,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - BOGOR,10-Mar-2025,G2G,G2G-75,236,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - BOGOR,10-Mar-2025,G2G,G2G-230,205,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - BOGOR,10-Mar-2025,G2G,G2G-45,541,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - BOGOR,10-Mar-2025,G2G,G2G-83,892,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - BOGOR,10-Mar-2025,G2G,G2G-26,342,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - BOGOR,10-Mar-2025,G2G,G2G-802,0,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - BOGOR,10-Mar-2025,G2G,G2G-802,37,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - BOGOR,10-Mar-2025,G2G,G2G-07,1264,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - BOGOR,10-Mar-2025,G2G,G2G-233,139,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - BOGOR,10-Mar-2025,G2G,G2G-40,428,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - BOGOR,10-Mar-2025,G2G,G2G-01,0,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - BOGOR,10-Mar-2025,G2G,G2G-232,62,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - BOGOR,10-Mar-2025,G2G,G2G-805,0,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - BOGOR,10-Mar-2025,G2G,G2G-805,24,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - BOGOR,10-Mar-2025,G2G,G2G-1442,1,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - BOGOR,10-Mar-2025,G2G,G2G-31,537,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - BOGOR,10-Mar-2025,G2G,G2G-110,0,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - BOGOR,10-Mar-2025,G2G,G2G-803,0,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - BOGOR,10-Mar-2025,G2G,G2G-803,234,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - BOGOR,10-Mar-2025,G2G,G2G-03,11,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - BOGOR,10-Mar-2025,G2G,G2G-18,431,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - BOGOR,10-Mar-2025,G2G,G2G-1444,36,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - BOGOR,10-Mar-2025,G2G,G2G-235,230,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - BOGOR,10-Mar-2025,G2G,G2G-234,192,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - BOGOR,10-Mar-2025,G2G,G2G-51,648,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - BOGOR,10-Mar-2025,G2G,G2G-37,95,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - BOGOR,10-Mar-2025,G2G,G2G-134,24,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - BOGOR,10-Mar-2025,G2G,G2G-09,275,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - BOGOR,10-Mar-2025,G2G,G2G-41,204,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - BOGOR,10-Mar-2025,G2G,G2G-71,354,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - BOGOR,10-Mar-2025,G2G,G2G-1440,29,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - BOGOR,10-Mar-2025,G2G,G2G-42,822,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - BOGOR,10-Mar-2025,G2G,G2G-1443,6,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - BOGOR,10-Mar-2025,G2G,G2G-27,455,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - BOGOR,10-Mar-2025,G2G,G2G-35,524,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - BOGOR,10-Mar-2025,G2G,G2G-34,1220,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - BOGOR,10-Mar-2025,G2G,G2G-804,0,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - BOGOR,10-Mar-2025,G2G,G2G-804,186,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - BOGOR,10-Mar-2025,G2G,G2G-800,0,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - BOGOR,10-Mar-2025,G2G,G2G-800,24,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - BOGOR,10-Mar-2025,G2G,G2G-54,68,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - BOGOR,10-Mar-2025,G2G,G2G-29,2160,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - BOGOR,10-Mar-2025,G2G,G2G-102,181,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - BOGOR,10-Mar-2025,G2G,G2G-104,167,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - BOGOR,10-Mar-2025,G2G,G2G-106,167,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - BOGOR,10-Mar-2025,G2G,G2G-43,570,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - BOGOR,10-Mar-2025,G2G,G2G-1445,0,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - BOGOR,10-Mar-2025,G2G,G2G-44,92,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - BOGOR,10-Mar-2025,G2G,G2G-70,65,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - BOGOR,10-Mar-2025,G2G,G2G-801,0,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - BOGOR,10-Mar-2025,G2G,G2G-801,252,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - BOGOR,10-Mar-2025,G2G,G2G-04,341,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - BOGOR,10-Mar-2025,G2G,G2G-231,267,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - BOGOR,10-Mar-2025,G2G,G2G-72,144,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - TANGERANG,10-Mar-2025,G2G,G2G-156,96,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - TANGERANG,10-Mar-2025,G2G,G2G-157,98,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - TANGERANG,10-Mar-2025,G2G,G2G-158,48,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - TANGERANG,10-Mar-2025,G2G,G2G-47,249,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - TANGERANG,10-Mar-2025,G2G,G2G-131,4596,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - TANGERANG,10-Mar-2025,G2G,G2G-148,656,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - TANGERANG,10-Mar-2025,G2G,G2G-150,1097,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - TANGERANG,10-Mar-2025,G2G,G2G-17,0,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - TANGERANG,10-Mar-2025,G2G,G2G-149,896,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - TANGERANG,10-Mar-2025,G2G,G2G-103,597,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - TANGERANG,10-Mar-2025,G2G,G2G-132,0,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - TANGERANG,10-Mar-2025,G2G,G2G-38,1882,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - TANGERANG,10-Mar-2025,G2G,G2G-82,352,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - TANGERANG,10-Mar-2025,G2G,G2G-22,0,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - TANGERANG,10-Mar-2025,G2G,G2G-05,1364,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - TANGERANG,10-Mar-2025,G2G,G2G-1441,871,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - TANGERANG,10-Mar-2025,G2G,G2G-36,210,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - TANGERANG,10-Mar-2025,G2G,G2G-73,29,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - TANGERANG,10-Mar-2025,G2G,G2G-74,672,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - TANGERANG,10-Mar-2025,G2G,G2G-75,672,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - TANGERANG,10-Mar-2025,G2G,G2G-230,666,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - TANGERANG,10-Mar-2025,G2G,G2G-45,1050,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - TANGERANG,10-Mar-2025,G2G,G2G-83,317,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - TANGERANG,10-Mar-2025,G2G,G2G-26,822,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - TANGERANG,10-Mar-2025,G2G,G2G-802,0,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - TANGERANG,10-Mar-2025,G2G,G2G-802,124,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - TANGERANG,10-Mar-2025,G2G,G2G-07,2201,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - TANGERANG,10-Mar-2025,G2G,G2G-135,154,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - TANGERANG,10-Mar-2025,G2G,G2G-132,141,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - TANGERANG,10-Mar-2025,G2G,G2G-233,1415,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - TANGERANG,10-Mar-2025,G2G,G2G-40,503,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - TANGERANG,10-Mar-2025,G2G,G2G-01,0,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - TANGERANG,10-Mar-2025,G2G,G2G-232,2320,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - TANGERANG,10-Mar-2025,G2G,G2G-805,5,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - TANGERANG,10-Mar-2025,G2G,G2G-805,144,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - TANGERANG,10-Mar-2025,G2G,G2G-1442,890,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - TANGERANG,10-Mar-2025,G2G,G2G-31,555,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - TANGERANG,10-Mar-2025,G2G,G2G-110,0,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - TANGERANG,10-Mar-2025,G2G,G2G-803,0,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - TANGERANG,10-Mar-2025,G2G,G2G-803,124,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - TANGERANG,10-Mar-2025,G2G,G2G-03,0,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - TANGERANG,10-Mar-2025,G2G,G2G-18,157,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - TANGERANG,10-Mar-2025,G2G,G2G-1444,925,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - TANGERANG,10-Mar-2025,G2G,G2G-235,731,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - TANGERANG,10-Mar-2025,G2G,G2G-234,748,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - TANGERANG,10-Mar-2025,G2G,G2G-51,340,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - TANGERANG,10-Mar-2025,G2G,G2G-37,426,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - TANGERANG,10-Mar-2025,G2G,G2G-134,96,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - TANGERANG,10-Mar-2025,G2G,G2G-09,1225,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - TANGERANG,10-Mar-2025,G2G,G2G-41,377,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - TANGERANG,10-Mar-2025,G2G,G2G-71,472,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - TANGERANG,10-Mar-2025,G2G,G2G-1440,925,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - TANGERANG,10-Mar-2025,G2G,G2G-42,637,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - TANGERANG,10-Mar-2025,G2G,G2G-1443,889,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - TANGERANG,10-Mar-2025,G2G,G2G-27,506,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - TANGERANG,10-Mar-2025,G2G,G2G-35,1299,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - TANGERANG,10-Mar-2025,G2G,G2G-34,1744,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - TANGERANG,10-Mar-2025,G2G,G2G-804,59,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - TANGERANG,10-Mar-2025,G2G,G2G-804,96,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - TANGERANG,10-Mar-2025,G2G,G2G-800,0,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - TANGERANG,10-Mar-2025,G2G,G2G-800,132,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - TANGERANG,10-Mar-2025,G2G,G2G-54,309,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - TANGERANG,10-Mar-2025,G2G,G2G-29,2287,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - TANGERANG,10-Mar-2025,G2G,G2G-102,2081,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - TANGERANG,10-Mar-2025,G2G,G2G-104,297,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - TANGERANG,10-Mar-2025,G2G,G2G-106,312,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - TANGERANG,10-Mar-2025,G2G,G2G-43,1389,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - TANGERANG,10-Mar-2025,G2G,G2G-1445,928,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - TANGERANG,10-Mar-2025,G2G,G2G-44,2,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - TANGERANG,10-Mar-2025,G2G,G2G-70,191,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - TANGERANG,10-Mar-2025,G2G,G2G-801,0,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - TANGERANG,10-Mar-2025,G2G,G2G-801,125,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - TANGERANG,10-Mar-2025,G2G,G2G-04,1001,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - TANGERANG,10-Mar-2025,G2G,G2G-231,809,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - TANGERANG,10-Mar-2025,G2G,G2G-72,261,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - BEKASI,10-Mar-2025,G2G,G2G-156,62,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - BEKASI,10-Mar-2025,G2G,G2G-157,128,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - BEKASI,10-Mar-2025,G2G,G2G-158,124,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - BEKASI,10-Mar-2025,G2G,G2G-47,103,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - BEKASI,10-Mar-2025,G2G,G2G-131,1796,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - BEKASI,10-Mar-2025,G2G,G2G-148,29,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - BEKASI,10-Mar-2025,G2G,G2G-150,261,11,3,March,
Ahmad Imaduddin,Jabodetabek,10-Mar-2025,PT SURYA DONASIN - BEKASI,10-Mar-2025,G2G,G2G-17,147,11,3,March,
